,paper.id,author,year,site,exp,tid,sid,soil.depth.inc,soil.depth.upper,soil.depth.lower,lat.x,long.x,continent,country,state,location,MAT,MAP,PET,climate,soil.type,per.sand,per.silt,per.clay,year.est,duration,field.history,exp.design,exp.arrangement,reps,plot.width,plot.length,tillage,tillage.details,tillage.depth,tillage.freq,crop.rotation.name,total.cropping.intensity,CC,perennial,crop.diversity,crop1.species,crop2.species,crop3.species,crop4.species,crop5.species,crop6.species,crop7.species,crop8.species,crop1.func.group,crop2.func.group,crop3.func.group,crop4.func.group,crop5.func.group,crop6.func.group,crop7.func.group,crop8.func.group,crop1.harvest,crop2.harvest,crop3.harvest,crop4.harvest,crop5.harvest,crop6.harvest,crop7.harvest,crop8.harvest,crop1.Nfert.rate,crop2.Nfert.rate,crop3.Nfert.rate,crop4.Nfert.rate,crop5.Nfert.rate,crop1.Pfert.rate,crop2.Pfert.rate,crop3.Pfert.rate,crop4.Pfert.rate,crop5.Pfert.rate,crop1.Kfert.rate,crop2.Kfert.rate,crop3.Kfert.rate,crop4.Kfert.rate,crop5.Kfert.rate,avg.Nfert.rate,avg.Pfert.rate,avg.Kfert.rate,fert.details,herbicide1,herbicide1.rate,herbicide2,herbicide2.rate,herbicide3,herbicide3.rate,herbicide.details,livestock.integration,livestock.stocking,grazing.duration,pasture.heights,livestock.details,soil.pH,density.separation,size.separation,SOC.determination.method,soil.BD,total.gC.kg.soil,total.gC.kg.soil.sd,maoc.gC.kg.soil,maoc.gC.kg.soil.sd,poc.gC.kg.soil,poc.gC.kg.soil.sd,total.MgC.ha,total.MgC.ha.sd,maoc.MgC.ha,maoc.MgC.ha.sd,poc.MgC.ha,poc.MgC.ha.sd
774,240,"J. P. Martinez, C. Crespo, H. S. Rozas, H. Echeverria, G. Studdert, F. Martinez, G. Cordone and P. Barbieri",2020,2,1,3,240.2.1,2,5,10,-37.75,-58.3,S. America,Argentina,Buenos Aires,Balcarce,14,916,1309,temperate,Typic Argiudoll,NA,NA,NA,2006,4,conventional agriculture,randomized complete block,NA,3,5,15,NT,no tillage,0,0,corn-soybean/wheat,1.5,no,no,3,corn,soybean,wheat,,,,,,grass,legume,grass,,,,,,G,G,G,,,,,,110,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,,,NA,,NA,,NA,,no,,NA,NA,,5.4,NA,53,dry combustion,1.27,28.11,1.055104103,20.35093339,1.532558721,7.759066613,0.99548871,18.91727494,0.709361544,13.99026764,1.053558885,4.927007299,0.632135331
775,240,"J. P. Martinez, C. Crespo, H. S. Rozas, H. Echeverria, G. Studdert, F. Martinez, G. Cordone and P. Barbieri",2020,2,1,1,240.2.1,3,10,15,-37.75,-58.3,S. America,Argentina,Buenos Aires,Balcarce,14,916,1309,temperate,Typic Argiudoll,NA,NA,NA,2006,4,conventional agriculture,randomized complete block,NA,3,5,15,NT,no tillage,0,0,continuous soybean,1,no,no,1,soybean,,,,,,,,legume,,,,,,,,G,,,,,,,,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,,NA,,no,,NA,NA,,5.4,NA,53,dry combustion,1.27,26.36,0.593071187,19.32613978,0.156419889,7.033860222,1.015250272,17.74193548,0.377342589,13.27543424,0.107447321,4.466501241,0.644683923
776,240,"J. P. Martinez, C. Crespo, H. S. Rozas, H. Echeverria, G. Studdert, F. Martinez, G. Cordone and P. Barbieri",2020,2,1,2,240.2.1,3,10,15,-37.75,-58.3,S. America,Argentina,Buenos Aires,Balcarce,14,916,1309,temperate,Typic Argiudoll,NA,NA,NA,2006,4,conventional agriculture,randomized complete block,NA,3,5,15,NT,no tillage,0,0,soybean/oat,2,no,no,2,soybean,oat,,,,,,,legume,grass,,,,,,,G,G,,,,,,,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,,glyphosate,3.5,,NA,,NA,terminate CC,no,,NA,NA,,5.4,NA,53,dry combustion,1.27,25.99,0.932185001,19.93306481,1.255457491,6.056935191,1.015250272,17.49379653,0.620347395,13.64764268,0.859578565,3.846153846,0.644683923
777,240,"J. P. Martinez, C. Crespo, H. S. Rozas, H. Echeverria, G. Studdert, F. Martinez, G. Cordone and P. Barbieri",2020,2,1,3,240.2.1,3,10,15,-37.75,-58.3,S. America,Argentina,Buenos Aires,Balcarce,14,916,1309,temperate,Typic Argiudoll,NA,NA,NA,2006,4,conventional agriculture,randomized complete block,NA,3,5,15,NT,no tillage,0,0,corn-soybean/wheat,1.5,no,no,3,corn,soybean,wheat,,,,,,grass,legume,grass,,,,,,G,G,G,,,,,,110,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,,,NA,,NA,,NA,,no,,NA,NA,,5.4,NA,53,dry combustion,1.27,27.1,1.476186401,19.87075477,2.346624331,7.229245228,1.015250272,18.2382134,1.002201887,13.64764268,1.611709809,4.59057072,0.644683923
778,240,"J. P. Martinez, C. Crespo, H. S. Rozas, H. Echeverria, G. Studdert, F. Martinez, G. Cordone and P. Barbieri",2020,2,1,1,240.2.1,4,15,20,-37.75,-58.3,S. America,Argentina,Buenos Aires,Balcarce,14,916,1309,temperate,Typic Argiudoll,NA,NA,NA,2006,4,conventional agriculture,randomized complete block,NA,3,5,15,NT,no tillage,0,0,continuous soybean,1,no,no,1,soybean,,,,,,,,legume,,,,,,,,G,,,,,,,,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,,NA,,no,,NA,NA,,5.4,NA,53,dry combustion,1.27,25.73,0.433344189,18.62003969,0.509224023,7.109960312,0.551409515,17.3180593,0.28589223,12.8032345,0.350145042,4.514824798,0.350145042
779,240,"J. P. Martinez, C. Crespo, H. S. Rozas, H. Echeverria, G. Studdert, F. Martinez, G. Cordone and P. Barbieri",2020,2,1,2,240.2.1,4,15,20,-37.75,-58.3,S. America,Argentina,Buenos Aires,Balcarce,14,916,1309,temperate,Typic Argiudoll,NA,NA,NA,2006,4,conventional agriculture,randomized complete block,NA,3,5,15,NT,no tillage,0,0,soybean/oat,2,no,no,2,soybean,oat,,,,,,,legume,grass,,,,,,,G,G,,,,,,,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,,glyphosate,3.5,,NA,,NA,terminate CC,no,,NA,NA,,5.4,NA,53,dry combustion,1.27,25.63,0.364032992,20.11182185,0.51227496,5.518178153,0.367606343,17.25067385,0.242961676,13.74663072,0.350145042,3.504043127,0.233430028
780,240,"J. P. Martinez, C. Crespo, H. S. Rozas, H. Echeverria, G. Studdert, F. Martinez, G. Cordone and P. Barbieri",2020,2,1,3,240.2.1,4,15,20,-37.75,-58.3,S. America,Argentina,Buenos Aires,Balcarce,14,916,1309,temperate,Typic Argiudoll,NA,NA,NA,2006,4,conventional agriculture,randomized complete block,NA,3,5,15,NT,no tillage,0,0,corn-soybean/wheat,1.5,no,no,3,corn,soybean,wheat,,,,,,grass,legume,grass,,,,,,G,G,G,,,,,,110,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,,,NA,,NA,,NA,,no,,NA,NA,,5.4,NA,53,dry combustion,1.27,27.13,1.896191122,20.23227731,2.721812213,6.89772269,1.838031717,18.26145553,1.271426029,13.88140162,1.867440224,4.380053908,1.16715014
781,241,"A. P. Martins, L. G. D. Denardin, J. B. M. Borin, F. S. Carlos, T. Barros, D. V. B. Ozorio, F. D. Carmona, I. Anghinoni, F. A. D. Camargo and P. C. D. Carvalho",2017,1,1,1,241.1.1,1,0,10,-31.620278,-52.588889,S. America,Brazil,Rio Grande do Sul,Cristal County,18.3,1522,1333,subtropical,Albaqualf,53,23,24,2013,1.5,conventional agriculture,randomized complete block,NA,3,NA,NA,RT,disk,NA,1,rice,1,no,no,1,rice,,,,,,,,grass,,,,,,,,G,,,,,,,,150,NA,NA,NA,NA,70,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,,glyphosate,NA,,NA,,NA,dessciated at end of winter,no,,NA,NA,,7,NA,53,dry combustion,1.36,11.88330171,0.708169576,8.965844404,0.552658846,2.917457301,0.424547978,16.16129032,1.194954039,12.19354839,0.884326231,3.96774193,0.672228405
782,241,"A. P. Martins, L. G. D. Denardin, J. B. M. Borin, F. S. Carlos, T. Barros, D. V. B. Ozorio, F. D. Carmona, I. Anghinoni, F. A. D. Camargo and P. C. D. Carvalho",2017,1,1,2,241.1.1,1,0,10,-31.620278,-52.588889,S. America,Brazil,Rio Grande do Sul,Cristal County,18.3,1522,1333,subtropical,Albaqualf,53,23,24,2013,1.5,conventional agriculture,randomized complete block,NA,3,NA,NA,NT,no tillage,0,0,rice-ryegrass,2,yes,no,2,rice,ryegrass,,,,,,,grass,grass,,,,,,,G,N,,,,,,,150,120,NA,NA,NA,70,120,NA,NA,NA,120,120,NA,NA,NA,NA,NA,NA,,glyphosate,NA,,NA,,NA,dessciated at end of winter,yes,,150,15,,7,NA,53,dry combustion,1.36,13.94686907,0.831145132,9.17931689,0.56581739,4.767552184,0.693773527,18.96774194,1.402461028,12.48387097,0.905381617,6.48387097,1.09851959
783,241,"A. P. Martins, L. G. D. Denardin, J. B. M. Borin, F. S. Carlos, T. Barros, D. V. B. Ozorio, F. D. Carmona, I. Anghinoni, F. A. D. Camargo and P. C. D. Carvalho",2017,1,1,3,241.1.1,1,0,10,-31.620278,-52.588889,S. America,Brazil,Rio Grande do Sul,Cristal County,18.3,1522,1333,subtropical,Albaqualf,53,23,24,2013,1.5,conventional agriculture,randomized complete block,NA,3,NA,NA,NT,no tillage,0,0,soybean-ryegrass,2,yes,no,2,rice,ryegrass,,,,,,,grass,grass,,,,,,,G,N,,,,,,,20,120,NA,NA,NA,110,120,NA,NA,NA,120,120,NA,NA,NA,NA,NA,NA,,glyphosate,NA,,NA,,NA,dessciated at end of winter,yes,,150,15,,7,NA,53,dry combustion,1.36,11.59867173,0.691207431,8.254269449,0.508797033,3.344402279,0.486676952,15.77419355,1.166332385,11.22580645,0.814141609,4.5483871,0.770603295
784,246,"M. W. Maughan, J. P. C. Flores, I. Anghinoni, G. Bollero, F. G. Fernandez and B. F. Tracy",2009,1,1,1,246.1.1,1,0,5,39.65,-89.133333,N. America,USA,Illinois,Pana,11.4,1030,1275,temperate,Vertic Argiaquolls,NA,NA,NA,2002,6,experimental site,randomized complete block,NA,3,100,200,CT,"chisel plow, disk, field cultivator",NA,2,continuous corn,1,no,no,1,corn,,,,,,,,grass,,,,,,,,G,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,,NA,,no,,NA,NA,,6.2,NA,53,dry combustion,NA,18.1,1.078645451,14.8,0.912278929,3.3,0.480215538,NA,NA,NA,NA,NA,NA
785,246,"M. W. Maughan, J. P. C. Flores, I. Anghinoni, G. Bollero, F. G. Fernandez and B. F. Tracy",2009,1,1,1,246.1.1,2,5,10,39.65,-89.133333,N. America,USA,Illinois,Pana,11.4,1030,1275,temperate,Vertic Argiaquolls,NA,NA,NA,2002,6,experimental site,randomized complete block,NA,3,100,200,CT,"chisel plow, disk, field cultivator",NA,2,continuous corn,1,no,no,1,corn,,,,,,,,grass,,,,,,,,G,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,,NA,,no,,NA,NA,,6.2,NA,53,dry combustion,NA,16.7,0.995214311,14.2,0.875294648,2.5,0.36379965,NA,NA,NA,NA,NA,NA
786,246,"M. W. Maughan, J. P. C. Flores, I. Anghinoni, G. Bollero, F. G. Fernandez and B. F. Tracy",2009,1,1,1,246.1.1,3,10,15,39.65,-89.133333,N. America,USA,Illinois,Pana,11.4,1030,1275,temperate,Vertic Argiaquolls,NA,NA,NA,2002,6,experimental site,randomized complete block,NA,3,100,200,CT,"chisel plow, disk, field cultivator",NA,2,continuous corn,1,no,no,1,corn,,,,,,,,grass,,,,,,,,G,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,,NA,,no,,NA,NA,,6.2,NA,53,dry combustion,NA,14.9,0.887945703,13.2,0.81365418,1.7,0.247383762,NA,NA,NA,NA,NA,NA
787,246,"M. W. Maughan, J. P. C. Flores, I. Anghinoni, G. Bollero, F. G. Fernandez and B. F. Tracy",2009,1,1,1,246.1.1,4,15,20,39.65,-89.133333,N. America,USA,Illinois,Pana,11.4,1030,1275,temperate,Vertic Argiaquolls,NA,NA,NA,2002,6,experimental site,randomized complete block,NA,3,100,200,CT,"chisel plow, disk, field cultivator",NA,2,continuous corn,1,no,no,1,corn,,,,,,,,grass,,,,,,,,G,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,,NA,,no,,NA,NA,,6.2,NA,53,dry combustion,NA,14,0.834311399,12.9,0.795162039,1.1,0.160071846,NA,NA,NA,NA,NA,NA
788,246,"M. W. Maughan, J. P. C. Flores, I. Anghinoni, G. Bollero, F. G. Fernandez and B. F. Tracy",2009,1,1,2,246.1.1,1,0,5,39.65,-89.133333,N. America,USA,Illinois,Pana,11.4,1030,1275,temperate,Vertic Argiaquolls,NA,NA,NA,2002,6,experimental site,randomized complete block,NA,3,100,200,CT,"chisel plow, disk, field cultivator",NA,2,corn/oat + cereal rye + turnip,4,yes,no,4,corn,oat,cereal rye,turnip,,,,,grass,grass,grass,brassica,,,,,G,N,N,N,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,,NA,,yes,,130,NA,,6.2,NA,53,dry combustion,NA,26.3,1.567313556,19.9,1.226645316,6.4,0.931327105,NA,NA,NA,NA,NA,NA
789,246,"M. W. Maughan, J. P. C. Flores, I. Anghinoni, G. Bollero, F. G. Fernandez and B. F. Tracy",2009,1,1,2,246.1.1,2,5,10,39.65,-89.133333,N. America,USA,Illinois,Pana,11.4,1030,1275,temperate,Vertic Argiaquolls,NA,NA,NA,2002,6,experimental site,randomized complete block,NA,3,100,200,CT,"chisel plow, disk, field cultivator",NA,2,corn/oat + cereal rye + turnip,4,yes,no,4,corn,oat,cereal rye,turnip,,,,,grass,grass,grass,brassica,,,,,G,N,N,N,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,,NA,,yes,,130,NA,,6.2,NA,53,dry combustion,NA,25.2,1.501760517,19.3,1.189661035,5.9,0.858567175,NA,NA,NA,NA,NA,NA
790,246,"M. W. Maughan, J. P. C. Flores, I. Anghinoni, G. Bollero, F. G. Fernandez and B. F. Tracy",2009,1,1,2,246.1.1,3,10,15,39.65,-89.133333,N. America,USA,Illinois,Pana,11.4,1030,1275,temperate,Vertic Argiaquolls,NA,NA,NA,2002,6,experimental site,randomized complete block,NA,3,100,200,CT,"chisel plow, disk, field cultivator",NA,2,corn/oat + cereal rye + turnip,4,yes,no,4,corn,oat,cereal rye,turnip,,,,,grass,grass,grass,brassica,,,,,G,N,N,N,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,,NA,,yes,,130,NA,,6.2,NA,53,dry combustion,NA,24.3,1.448126213,19.1,1.177332942,5.2,0.756703273,NA,NA,NA,NA,NA,NA
791,246,"M. W. Maughan, J. P. C. Flores, I. Anghinoni, G. Bollero, F. G. Fernandez and B. F. Tracy",2009,1,1,2,246.1.1,4,15,20,39.65,-89.133333,N. America,USA,Illinois,Pana,11.4,1030,1275,temperate,Vertic Argiaquolls,NA,NA,NA,2002,6,experimental site,randomized complete block,NA,3,100,200,CT,"chisel plow, disk, field cultivator",NA,2,corn/oat + cereal rye + turnip,4,yes,no,4,corn,oat,cereal rye,turnip,,,,,grass,grass,grass,brassica,,,,,G,N,N,N,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,,NA,,yes,,130,NA,,6.2,NA,53,dry combustion,NA,22.6,1.346816972,18.1,1.115692473,4.5,0.654839371,NA,NA,NA,NA,NA,NA
792,247,"F. Meng, D. Guangwei, L. Rattan, W. Wenliang and K. Xing",2014,1,1,1,247.1.1,1,0,20,36.866667,115.016667,Asia,China,Hebei,Quzhou,13.1,556,1427,temperate,Aquic Cambisol,49,40.8,10.2,1999,12,conventional agriculture,randomized complete block,NA,3,6,20,NT,no tillage,0,0,corn-wheat,1,no,no,2,corn,wheat,,,,,,,grass,grass,,,,,,,G,G,,,,,,,230,255,NA,NA,NA,92,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ammonium bicarbonate, diammonium phosphate",,NA,,NA,,NA,,no,,NA,NA,,7.8,1.8,NA,dry combustion,1.36,7.77,0.53693575,7.03,0.103923048,0.74,0.034641016,21,1.385640646,19.1216,0.282670692,2.0128,0.094223564
793,247,"F. Meng, D. Guangwei, L. Rattan, W. Wenliang and K. Xing",2014,1,1,2,247.1.1,1,0,20,36.866667,115.016667,Asia,China,Hebei,Quzhou,13.1,556,1427,temperate,Aquic Cambisol,49,40.8,10.2,1999,12,conventional agriculture,randomized complete block,NA,3,6,20,CT,moldboard plow,20,1,corn-wheat,1,no,no,2,corn,wheat,,,,,,,grass,grass,,,,,,,G,G,,,,,,,230,255,NA,NA,NA,92,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ammonium bicarbonate, diammonium phosphate",,NA,,NA,,NA,,no,,NA,NA,,7.8,1.8,NA,dry combustion,1.35,7.67,0.935307436,7.13,0.155884573,0.54,0.051961524,20.7,2.598076211,19.251,0.420888346,1.458,0.140296115
794,252,"M. M. Mikha, M. F. Vigil and J. G. Benjamin",2013,1,1,1,252.1.1,1,0,5,40.15,-103.15,N. America,USA,Colorado,Akron,9,418,1746,continental,Aridic Paleustolls,29.5,46.5,24,1967,39,experimental site,randomized complete block,NA,4,30,10.8,CT,"V-blade sweep, weed control during fallow",10,6,wheat-fallow,0.5,no,no,1,wheat,,,,,,,,grass,,,,,,,,G,,,,,,,,50,NA,NA,NA,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Urea,,NA,,NA,,NA,,no,,NA,NA,,6,NA,53,dry combustion,1.38,7.89,0.470194067,6.32,0.389567759,1.57,0.22846618,5.4441,0.40253279,4.3608,0.316263134,1.0833,0.18353639
795,252,"M. M. Mikha, M. F. Vigil and J. G. Benjamin",2013,1,1,2,252.1.1,1,0,5,40.15,-103.15,N. America,USA,Colorado,Akron,9,418,1746,continental,Aridic Paleustolls,29.5,46.5,24,1967,39,experimental site,randomized complete block,NA,4,30,10.8,NT,no tillage,0,0,wheat-fallow,0.5,no,no,1,wheat,,,,,,,,grass,,,,,,,,G,,,,,,,,50,NA,NA,NA,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Urea,glyphosate,NA,,NA,,NA,sprayed 2-4 times depending on rainfall,no,,NA,NA,,6,NA,53,dry combustion,1.43,9.75,0.581038295,6.97,0.429634063,2.78,0.404545211,6.97125,0.515449149,4.98355,0.361427523,1.9877,0.336762931
796,252,"M. M. Mikha, M. F. Vigil and J. G. Benjamin",2013,1,1,3,252.1.1,1,0,5,40.15,-103.15,N. America,USA,Colorado,Akron,9,418,1746,continental,Aridic Paleustolls,29.5,46.5,24,1967,39,experimental site,randomized complete block,NA,4,30,10.8,RT,"V-blade sweep, weed control during fallow, maintains standing residue cover",10,2,wheat-fallow,0.5,no,no,1,wheat,,,,,,,,grass,,,,,,,,G,,,,,,,,50,NA,NA,NA,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Urea,glyphosate,NA,,NA,,NA,sprayed once in fall and once in spring,no,,NA,NA,,6,NA,53,dry combustion,1.44,9.9,0.589977346,7.09,0.437030919,2.82,0.410366006,7.128,0.52703913,5.1048,0.370221071,2.0304,0.343997311
797,252,"M. M. Mikha, M. F. Vigil and J. G. Benjamin",2013,1,1,1,252.1.1,2,5,10,40.15,-103.15,N. America,USA,Colorado,Akron,9,418,1746,continental,Aridic Paleustolls,29.5,46.5,24,1967,39,experimental site,randomized complete block,NA,4,30,10.8,CT,"V-blade sweep, weed control during fallow",10,6,wheat-fallow,0.5,no,no,1,wheat,,,,,,,,grass,,,,,,,,G,,,,,,,,50,NA,NA,NA,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Urea,,NA,,NA,,NA,,no,,NA,NA,,6,NA,53,dry combustion,1.36,7.17,0.427286623,6.45,0.39758102,0.72,0.104774299,4.8756,0.360498314,4.386,0.318090741,0.4896,0.082949706
798,252,"M. M. Mikha, M. F. Vigil and J. G. Benjamin",2013,1,1,2,252.1.1,2,5,10,40.15,-103.15,N. America,USA,Colorado,Akron,9,418,1746,continental,Aridic Paleustolls,29.5,46.5,24,1967,39,experimental site,randomized complete block,NA,4,30,10.8,NT,no tillage,0,0,wheat-fallow,0.5,no,no,1,wheat,,,,,,,,grass,,,,,,,,G,,,,,,,,50,NA,NA,NA,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Urea,glyphosate,NA,,NA,,NA,sprayed 2-4 times depending on rainfall,no,,NA,NA,,6,NA,53,dry combustion,1.48,6.75,0.402257281,5.73,0.353199882,1.02,0.148430257,4.995,0.369326663,4.2402,0.307516726,0.7548,0.127880797
799,252,"M. M. Mikha, M. F. Vigil and J. G. Benjamin",2013,1,1,3,252.1.1,2,5,10,40.15,-103.15,N. America,USA,Colorado,Akron,9,418,1746,continental,Aridic Paleustolls,29.5,46.5,24,1967,39,experimental site,randomized complete block,NA,4,30,10.8,RT,"V-blade sweep, weed control during fallow, maintains standing residue cover",10,2,wheat-fallow,0.5,no,no,1,wheat,,,,,,,,grass,,,,,,,,G,,,,,,,,50,NA,NA,NA,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Urea,glyphosate,NA,,NA,,NA,sprayed once in fall and once in spring,no,,NA,NA,,6,NA,53,dry combustion,1.39,7.03,0.418943509,6.2,0.382170902,0.83,0.120781484,4.88585,0.361256191,4.309,0.312506385,0.57685,0.097731899
800,252,"M. M. Mikha, M. F. Vigil and J. G. Benjamin",2013,1,1,1,252.1.1,3,10,20,40.15,-103.15,N. America,USA,Colorado,Akron,9,418,1746,continental,Aridic Paleustolls,29.5,46.5,24,1967,39,experimental site,randomized complete block,NA,4,30,10.8,CT,"V-blade sweep, weed control during fallow",10,6,wheat-fallow,0.5,no,no,1,wheat,,,,,,,,grass,,,,,,,,G,,,,,,,,50,NA,NA,NA,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Urea,,NA,,NA,,NA,,no,,NA,NA,,6,NA,53,dry combustion,1.45,4.96,0.29558461,4.62,0.284778963,0.34,0.049476752,7.192,0.531771243,6.699,0.485839005,0.493,0.083525746
801,252,"M. M. Mikha, M. F. Vigil and J. G. Benjamin",2013,1,1,2,252.1.1,3,10,20,40.15,-103.15,N. America,USA,Colorado,Akron,9,418,1746,continental,Aridic Paleustolls,29.5,46.5,24,1967,39,experimental site,randomized complete block,NA,4,30,10.8,NT,no tillage,0,0,wheat-fallow,0.5,no,no,1,wheat,,,,,,,,grass,,,,,,,,G,,,,,,,,50,NA,NA,NA,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Urea,glyphosate,NA,,NA,,NA,sprayed 2-4 times depending on rainfall,no,,NA,NA,,6,NA,53,dry combustion,1.46,6.85,0.408216649,6.1,0.376006856,0.76,0.110595094,10.001,0.739466658,8.906,0.645899713,1.1096,0.187992226
802,252,"M. M. Mikha, M. F. Vigil and J. G. Benjamin",2013,1,1,3,252.1.1,3,10,20,40.15,-103.15,N. America,USA,Colorado,Akron,9,418,1746,continental,Aridic Paleustolls,29.5,46.5,24,1967,39,experimental site,randomized complete block,NA,4,30,10.8,RT,"V-blade sweep, weed control during fallow, maintains standing residue cover",10,2,wheat-fallow,0.5,no,no,1,wheat,,,,,,,,grass,,,,,,,,G,,,,,,,,50,NA,NA,NA,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Urea,glyphosate,NA,,NA,,NA,sprayed once in fall and once in spring,no,,NA,NA,,6,NA,53,dry combustion,1.48,6.73,0.401065408,6.16,0.379705284,0.57,0.08294632,9.9604,0.736464723,9.1168,0.661187795,0.8436,0.142925597
803,255,"K. Modak, D. R. Biswas, A. Ghosh, P. Pramanik, T. K. Das, S. Das, S. Kumar, P. Krishnan and R. Bhattacharyya",2020,1,1,1,255.1.1,1,0,5,28.633333,77.166667,Asia,India,,New Delhi,25.3,670,2001,semiarid,Typic Haplustept,64.4,16.4,19.2,2008,10,experimental site,randomized complete block,split-plot,3,27,2.8,NT,no tillage,0,0,(cotton-wheat)x2-(corn-wheat/mung bean)x2-soybean-wheat,1.2,no,no,5,cotton,wheat,corn,mung bean,soybean,,,,forb,grass,grass,legume,legume,,,,G,G,G,G,G,,,,NA,120,NA,NA,150,60,NA,NA,NA,60,40,NA,NA,NA,40,NA,NA,NA,"urea, diammonium phosphate, muriate of potash",,NA,,NA,,NA,,no,,NA,NA,,7.5,1.8,53,dry combustion,1.57,9.668789809,0.576198682,3.515923567,0.216723175,5.044585987,0.734087447,7.59,0.561199073,2.76,0.20016654,3.96,0.670916741
804,255,"K. Modak, D. R. Biswas, A. Ghosh, P. Pramanik, T. K. Das, S. Das, S. Kumar, P. Krishnan and R. Bhattacharyya",2020,1,1,2,255.1.1,1,0,5,28.633333,77.166667,Asia,India,,New Delhi,25.3,670,2001,semiarid,Typic Haplustept,64.4,16.4,19.2,2008,10,experimental site,randomized complete block,split-plot,3,27,2.8,CT,NA,NA,1,(cotton-wheat)x2-(corn-wheat/mung bean)x2-soybean-wheat,1.2,no,no,5,cotton,wheat,corn,mung bean,soybean,,,,forb,grass,grass,legume,legume,,,,G,G,G,G,G,,,,NA,120,NA,NA,150,60,NA,NA,NA,60,40,NA,NA,NA,40,NA,NA,NA,"urea, diammonium phosphate, muriate of potash",,NA,,NA,,NA,,no,,NA,NA,,7.5,1.8,53,dry combustion,1.57,7.834394904,0.466880355,2.687898089,0.165683297,4.101910828,0.59690949,6.15,0.454726522,2.11,0.15302587,3.22,0.54554341
805,258,"A. C. V. Motta, D. W. Reeves, C. Burmester and Y. Feng",2007,1,1,1,258.1.1,1,0,3,34.691667,-86.890278,N. America,USA,Alabama,Tennessee Valey Research and Extension Center,18.2,1353,1420,temperate,,NA,NA,NA,1979,23,conventional agriculture,randomized complete block,NA,4,NA,NA,CT,"disk, chisel plow, field cultivator",NA,2,continuous cotton,1,no,no,1,cotton,,,,,,,,forb,,,,,,,,G,,,,,,,,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,,NA,,no,,NA,NA,,NA,NA,53,dry combustion,NA,8.3,0.494627472,5.9179,0.364782126,2.3821,0.346642859,NA,NA,NA,NA,NA,NA
